open,high,low,close,volume,ema_5_ratio,ema_10_ratio,ema_20_ratio,macd,macd_hist,atr_ratio,rsi_14,volume_ratio,obv,return_1d,return_5d,volatility_20d,date,target_return_5d,target_direction
18.5,18.62,17.86,18.12,171797942,0.011167667152106153,0.04817979395601313,0.09540105327471027,0.849447424118253,0.271881380596257,0.0424944812362031,75.2988047808765,1.0333418785454886,4263702596.0,-0.017353579175705014,0.05104408352668233,0.023618494879463894,2020-08-25,0.41280353200883013,1
18.32,19.18,18.2,19.16,381070809,0.04509559185238743,0.0869296417300287,0.1410718075882038,0.9514954571969874,0.299143530939993,0.04242469430360872,78.32167832167832,2.109189163021375,4644773405.0,0.05739514348785857,0.07519640852974185,0.02576954291488917,2020-08-26,0.3413361169102296,1
19.96,21.75,19.88,21.35,558134375,0.10399623174112937,0.16638435112313954,0.23944877638337192,1.195305221492891,0.4343626361887173,0.04366008698561392,89.77119784656797,2.765343467142808,5202907780.0,0.11430062630480164,0.1743674367436745,0.03373424953585287,2020-08-27,0.11943793911007017,1
21.5,23.85,21.15,22.5,608706927,0.10334378428248137,0.18003318324097606,0.269197159727663,1.464440447405721,0.5627982896812378,0.04860317460317463,94.44444444444443,2.674744139461207,5811614707.0,0.05386416861826682,0.2389867841409692,0.034393894507838814,2020-08-28,0.0888888888888888,1
23.35,24.3,22.7,23.5,387218776,0.09667693847330971,0.18249625380702295,0.2857351620601445,1.7383846791333681,0.6693940171271078,0.05042553191489363,96.2882096069869,1.6104453450931644,6198833483.0,0.04444444444444451,0.27440347071583515,0.03470317132667842,2020-08-31,0.02765957446808498,1
23.8,25.6,23.55,25.6,385276909,0.12187636133057,0.2240342733089129,0.3491532965420241,2.100724066622174,0.8253867236927308,0.050362723214285726,96.96969696969697,1.5384875922458003,6584110392.0,0.08936170212765959,0.41280353200883013,0.037710569214201614,2020-09-01,-0.1250000000000001,0
26.6,26.95,24.7,25.7,442666626,0.08077302830752076,0.17973530987307895,0.31019819482163924,2.3686455346932043,0.8746465534110088,0.05525291828793775,96.95885509838999,1.652754763336709,7026777018.0,0.00390625,0.3413361169102296,0.03774819109586399,2020-09-02,-0.1400778210116731,0
25.45,25.75,23.55,23.9,399246221,0.003378857268807156,0.07807348161329597,0.1936026162386888,2.4079726617039228,0.7311789443373817,0.06443514644351468,83.33333333333333,1.4219993124350092,6627530797.0,-0.07003891050583666,0.11943793911007017,0.04344149439698035,2020-09-03,-0.060669456066945626,0
22.15,24.95,22.0,24.5,758759875,0.01886586793684364,0.08440851730915866,0.19805830289076676,2.4592064773196824,0.6259302079625129,0.06760932944606415,82.98887122416534,2.4346411419578025,7386290672.0,0.025104602510460206,0.0888888888888888,0.04171323099467292,2020-09-04,-0.05102040816326525,0
24.3,25.0,23.65,24.15,443063165,0.00286963750874647,0.0556888087239884,0.1609371214680404,2.443401558188782,0.48810023106528977,0.0695060632948832,79.05803195962993,1.3438724573266065,6943227507.0,-0.014285714285714346,0.02765957446808498,0.04144528751160252,2020-09-07,-0.024844720496894346,0
24.5,24.7,21.8,22.4,348240834,-0.04764324946591725,-0.017091343412620197,0.06899119145512778,2.2635726151866393,0.24661703045051775,0.0792729591836735,67.5344563552833,1.0150604002835164,6594986673.0,-0.07246376811594202,-0.1250000000000001,0.04632167122323574,2020-09-08,-0.0022321428571426827,0
21.8,22.65,20.95,22.1,253198719,-0.04109265671836426,-0.024891261162974243,0.04921101891491175,2.0729536699264273,0.0447984681522442,0.0831932773109244,65.07692307692308,0.7253025786816192,6341787954.0,-0.013392857142856984,-0.1400778210116731,0.04679638483795576,2020-09-09,0.02941176470588225,1
22.5,23.3,22.3,22.45,160519149,-0.01742133523702516,-0.007743781396889582,0.05918713793607977,1.9279051667176965,-0.08020002804518933,0.0832325803372574,66.09152288072018,0.4558257980429009,6502307103.0,0.015837104072398134,-0.060669456066945626,0.04673760205987193,2020-09-10,-0.05122494432071267,0
22.65,23.35,22.3,23.25,162214747,0.011660025807891383,0.022481226771328355,0.08689728214148529,1.8561104115915654,-0.12159582653705625,0.08175115207373274,67.36462093862815,0.4564317357231238,6664521850.0,0.03563474387527843,-0.05102040816326525,0.04676872837733076,2020-09-11,-0.05161290322580647,0
